Unnamed: 0,propagation_type,max_noise,firstPathAmp1,firstPathAmp2,firstPathAmp3,stdNoise,maxGrowthCIR,rxPreamCount,firstPath,LDE_PPINDX,LDE_PPAMPL,first_path_power,first_ratio,index_diff,skewness
256,2,1104,17882,17812,12582,40,14316,935,750,753,17881,-84.18070401,-3.727787954,-3,-0.70668501
257,2,890,16767,16786,13977,32,12512,855,750,752,16785,-83.61114877,-3.350193093,-2,-0.706996859
258,2,1110,16583,16241,11878,40,12477,847,747,750,16582,-84.00351896,-3.812051763,-3,-0.693610059
259,2,1109,17018,17960,16012,40,14188,913,751,753,17959,-83.59142696,-3.306322473,-2,-0.040211495
260,2,855,17299,17100,10142,36,14914,1039,748,752,17375,-85.68542859,-4.494158286,-4,-0.705210964
261,2,1003,17293,17582,13931,36,13205,895,750,752,17581,-83.76337788,-3.339400493,-2,-0.691012167
262,2,1001,18145,17350,10523,36,13996,923,749,752,18144,-84.37586921,-3.936973788,-3,-0.678575857
263,2,1111,17830,16832,12196,40,13182,895,743,746,17829,-84.05603604,-3.624487669,-3,-0.620458547
264,2,997,16562,16996,14945,36,12187,856,751,753,16995,-83.46239479,-3.076986869,-2,-0.581027029
265,2,1220,17710,15894,13017,48,14295,935,748,751,17709,-84.51919145,-4.059900094,-3,-0.268430259
266,2,1319,16834,16722,13220,48,12443,857,746,749,16833,-83.7503639,-3.44509774,-3,-0.704744531
267,2,1103,18022,16743,11761,40,13773,912,749,752,18021,-84.25742786,-3.852915834,-3,-0.590055415
268,2,1183,16439,18005,16315,48,15272,1039,745,747,18004,-84.75429768,-3.666045146,-2,0.6933466568534015
269,2,1040,16886,16746,9530,44,15064,1039,746,750,17572,-85.93071513,-4.782906512,-4,-0.706226004
270,2,1212,17467,17467,12838,44,13426,901,748,750,17466,-83.97144281,-3.561512679,-2,-0.707106781
271,2,952,16871,17837,17036,40,15431,1039,750,752,17836,-84.59372582,-3.55045484,-2,0.6268589372570106
272,2,1030,16985,15960,8809,40,15273,964,743,747,18549,-85.5219515,-5.084753601,-4,-0.665212557
273,2,947,17633,17708,11582,40,15135,1039,745,747,17707,-85.30196115,-4.174573714,-2,-0.706744713
274,2,894,16382,16532,12841,32,12603,841,749,751,16531,-83.77437886,-3.688297572,-2,-0.703007658
275,2,1205,16473,16692,13346,44,12948,854,749,751,16691,-83.77725719,-3.675225946,-2,-0.696232845
276,2,998,16629,16710,13387,36,12502,847,751,753,16709,-83.66503407,-3.48226007,-2,-0.705654541
277,2,1430,17745,17121,14046,52,13608,902,745,748,17744,-83.81453336,-3.453444882,-3,-0.62893714
278,2,1213,18384,17597,9915,44,15770,958,746,749,18383,-84.67031145,-4.426417465,-3,-0.68466781
279,2,1318,16812,16416,11263,48,13234,858,746,749,16811,-84.12115311,-4.073417919,-3,-0.694112345
280,2,949,16849,17263,11050,40,15408,1039,748,752,17594,-85.62656912,-4.576820132,-4,-0.695824412
281,2,1027,17990,17893,12106,40,14900,941,746,749,17989,-84.2635716,-3.928741077,-3,-0.706447579
282,2,1209,17227,17595,14013,44,13880,895,748,750,17594,-83.76083219,-3.553365406,-2,-0.679461559
283,2,1315,18072,17043,13206,48,14045,909,744,747,18071,-83.95699087,-3.666029905,-3,-0.581198844
284,2,1740,18528,16989,14891,64,15114,946,750,753,18527,-83.97499993,-3.656070646,-3,-0.185550917
285,2,1634,17149,16018,9664,60,15552,956,743,747,18513,-85.28991196,-5.003715852,-4,-0.6451152
286,2,1318,17353,17996,13618,48,13148,936,745,747,17995,-84.10834822,-3.276527466,-2,-0.648709132
287,2,1208,17107,16623,12529,44,12773,859,743,746,17106,-83.84079966,-3.628964765,-3,-0.677760767
288,2,997,17003,16378,14074,36,12974,855,749,752,17002,-83.62744688,-3.523962788,-3,-0.578780708
289,2,1526,18404,17128,14358,56,15016,946,751,754,18403,-84.05420231,-3.707021443,-3,-0.416664018
290,2,950,17683,16715,16316,40,15088,1039,747,750,17682,-84.76596248,-3.625067547,-3,0.4595911946076423
291,2,996,17180,17050,14950,36,13004,878,751,754,17179,-83.5584869,-3.234465453,-3,-0.698535055
292,2,1319,17697,16511,10933,48,13346,889,750,753,17696,-84.26412755,-3.944702798,-3,-0.622303475
293,2,1532,17438,15554,9365,56,13327,904,744,747,17437,-84.8744357,-4.403490326,-3,-0.55213474
294,2,1528,17229,15663,11495,56,14456,935,750,754,17920,-84.89768107,-4.487029514,-4,-0.491581936
295,2,928,17045,15585,11613,36,14278,921,750,754,17776,-84.80556885,-4.472149284,-4,-0.498659138
296,2,1223,16745,15780,8690,48,9061,885,750,753,16744,-84.89188939,-2.929884542,-3,-0.669010018
297,2,1430,16815,16398,12801,52,13033,843,748,751,16814,-83.74042944,-3.779421159,-3,-0.678812907
298,2,1533,17191,17991,15660,56,14737,913,746,748,17990,-83.61205614,-3.49183069,-2,-0.361939785
299,2,1426,16728,16506,15610,52,12892,852,744,747,16727,-83.3699552,-3.269465531,-3,-0.596853377
300,2,1317,17961,17118,10817,48,14701,910,743,746,17960,-84.30197533,-4.199715519,-3,-0.67019712
301,2,1435,17797,17717,11872,52,14861,931,743,746,17796,-84.27524208,-4.021828063,-3,-0.70666586
302,2,1036,16464,17458,13324,44,15205,1039,743,747,17522,-85.33220446,-4.22485702,-4,-0.542085231
303,2,1639,17993,16385,13072,60,14891,933,743,746,17992,-84.34185557,-4.078560596,-3,-0.394753186
304,2,1132,17674,17580,12541,44,14049,915,747,750,17673,-84.08470141,-3.737832918,-3,-0.706291881
305,2,1404,16545,17508,13551,60,15362,1039,745,747,17507,-85.27196467,-4.209230588,-2,-0.537842329
306,2,1224,16449,17472,13809,52,15405,1039,743,747,17712,-85.25702581,-4.206431147,-4,-0.481297882
307,2,1105,18014,16638,10784,40,12128,921,745,748,18013,-84.49623579,-3.454034332,-3,-0.606296883
308,2,1039,17330,16689,12505,36,13010,860,747,750,17329,-83.79575664,-3.653659845,-3,-0.659801434
309,2,815,17765,16726,12205,28,13521,883,743,746,17764,-83.97163862,-3.767611941,-3,-0.610111051
310,2,890,17568,16710,12280,32,13187,874,747,750,17567,-83.91579975,-3.692130417,-3,-0.635091762
311,2,929,17311,16925,14556,36,16033,952,747,751,17502,-84.3226911,-4.205199325,-4,-0.654214548
312,2,1026,17720,15869,13690,40,14812,931,749,752,17719,-84.37966183,-4.111904504,-3,-0.099279093
313,2,1110,17411,17967,13724,40,14847,934,747,749,17966,-84.06907085,-3.783619675,-2,-0.661142871
314,2,946,16468,17296,14299,40,15445,1039,745,749,17383,-85.21036976,-4.171037197,-4,-0.486330857
315,2,1425,17466,16800,12400,52,13410,879,747,750,17465,-83.95123701,-3.750846546,-3,-0.660829587
316,2,1228,16647,17494,14899,52,15617,1039,749,751,17493,-85.04358157,-4.052345982,-2,-0.395467895
317,2,945,17526,16724,15248,40,15604,1039,743,746,17525,-84.96759328,-3.97274101,-3,-0.343692123
318,2,1429,17126,16947,14132,52,13161,870,747,750,17125,-83.63824706,-3.445850158,-3,-0.698079186
319,2,1430,16774,18338,15278,52,13631,956,749,751,18337,-84.07952235,-3.22074095,-2,0.0272083409485943
320,2,1000,17232,16906,12738,36,13052,867,747,750,17231,-83.80875333,-3.610241291,-3,-0.693666482
321,2,1126,17752,16691,14628,44,15804,954,747,750,17751,-84.2884593,-4.090261283,-3,-0.3691856
322,2,933,18015,18468,13353,36,16282,973,747,749,18467,-84.2692962,-4.029216166,-2,-0.686799364
323,2,1433,17249,15072,11363,52,14016,910,749,753,17639,-84.79630592,-4.486818226,-4,-0.305953726
324,2,1001,17242,15932,9754,36,12851,859,749,752,17241,-84.34581938,-4.160424606,-3,-0.622704217
325,2,1040,17739,17291,9672,44,15454,1039,749,752,17738,-85.60689834,-4.570095734,-3,-0.69934705
326,2,1322,18539,17150,14672,48,15276,958,746,749,18538,-84.08738914,-3.705274714,-3,-0.328744136
327,2,1534,16705,17757,16420,56,14180,897,744,746,17756,-83.46078948,-3.32680219,-2,0.5790590713837251
328,2,1433,17112,18440,16567,52,15805,960,748,750,18439,-83.83782158,-3.58544118,-2,0.461177971191642
329,2,997,17452,17875,13963,36,14386,926,744,746,17874,-83.9690981,-3.621378189,-2,-0.676351502
330,2,1332,17897,17976,12979,52,14900,945,748,750,17975,-84.18364485,-3.811970628,-2,-0.706500924
331,2,887,17474,16801,11865,32,13704,881,750,753,17473,-84.0458635,-3.919918097,-3,-0.668887306
332,2,1318,17483,16739,11911,48,13641,875,744,747,17482,-83.99051001,-3.9039103,-3,-0.659295971
333,2,1641,18078,17383,10386,60,14751,924,748,751,18077,-84.40963812,-4.189512588,-3,-0.685938469
334,2,1319,16854,16052,10232,48,13500,851,748,751,16853,-84.26345784,-4.373303584,-3,-0.668133489
335,2,1001,16554,17595,16300,36,14130,880,747,749,17594,-83.36899648,-3.38586392,-2,0.5996807656933048
336,2,1423,16898,16631,12444,52,13137,846,747,750,16897,-83.76230232,-3.804956317,-3,-0.698029545
337,2,1218,17816,17286,9518,52,15736,1039,743,746,17815,-85.60929653,-4.651028315,-3,-0.696766087
338,2,1129,17967,16246,14558,44,15459,955,744,747,17966,-84.34633407,-4.043179873,-3,0.011855167605907
339,2,1209,17552,16609,11805,44,13490,875,746,749,17551,-84.0170388,-3.882096494,-3,-0.633368852
340,2,1648,17035,16188,9999,60,15639,960,748,752,18471,-85.27146643,-4.973230826,-4,-0.668623589
341,2,898,16866,15839,9005,32,12745,848,746,749,16865,-84.43910825,-4.329688868,-3,-0.661432372
342,2,1006,17523,17086,14212,36,13506,884,749,752,17522,-83.66289435,-3.444215771,-3,-0.66044528
343,2,1430,17217,15775,9650,52,13880,872,744,747,17216,-84.52941307,-4.548077291,-3,-0.606021564
344,2,1430,16646,18164,16932,52,15029,927,751,753,18163,-83.59961473,-3.432420152,-2,0.6084221192143106
345,2,996,16736,16668,15038,36,12745,849,749,752,16735,-83.40467542,-3.28501928,-3,-0.70312846
346,2,1109,17387,17259,13087,40,13521,885,749,752,17386,-83.83578522,-3.612107198,-3,-0.704929845
347,2,924,17413,18552,15342,36,16721,976,745,747,18551,-84.10053921,-3.949264587,-2,-0.337922182
348,2,1105,17011,16669,12103,40,12840,860,745,748,17010,-83.92473727,-3.725517741,-3,-0.694735809
349,2,1426,17078,16434,12565,52,13503,855,749,752,17077,-83.83832828,-3.908407922,-3,-0.652140261
350,2,1225,17376,17729,12748,48,12990,919,747,749,17728,-84.12230553,-3.39718608,-2,-0.694297462
351,2,786,17209,16611,12538,28,13008,857,747,750,17208,-83.80069457,-3.688282675,-3,-0.663331391
352,2,1210,18363,16999,14268,44,14815,942,745,748,18362,-84.06158944,-3.692687208,-3,-0.382287115
353,2,1222,17199,17189,16429,52,14051,1039,747,750,17198,-84.75137481,-3.301235461,-3,-0.706699066
354,2,1328,17971,17126,10868,48,13725,912,744,747,17970,-84.31074666,-3.89107269,-3,-0.669564806
355,2,1431,17751,17330,11900,52,13991,908,750,753,17750,-84.14054648,-3.842416336,-3,-0.693890093
356,2,1431,17369,17262,12738,52,13275,887,744,747,17368,-83.9094046,-3.586376764,-3,-0.705803562
357,2,1002,17299,17488,13632,36,13568,891,748,750,17487,-83.78624515,-3.518948678,-2,-0.701097861
358,2,1022,17345,15230,11685,40,14141,919,744,748,17750,-84.77983497,-4.42342523,-4,-0.297686049
359,2,1187,16998,18072,14462,48,12151,1039,747,749,18071,-84.93946353,-2.858372053,-2,-0.449596222
360,2,768,17061,17470,11240,32,15579,1039,747,751,17784,-85.51323389,-4.511417974,-4,-0.696164775
361,2,1215,18511,16897,14651,44,15183,954,746,749,18510,-84.10363189,-3.731339578,-3,-0.197280657
362,2,1133,16535,16815,10130,48,15362,1039,750,754,17861,-85.91499029,-4.852256206,-4,-0.702747533
363,2,927,17256,16247,13460,36,15176,946,745,749,17597,-84.57848322,-4.277332935,-4,-0.503449119
364,2,1423,17453,15894,10872,52,13619,894,746,749,17452,-84.5009673,-4.220768387,-3,-0.547169586
365,2,893,16846,16681,14653,32,13132,852,746,749,16845,-83.47595755,-3.455573657,-3,-0.692614317
366,2,927,17786,17649,11856,36,14570,924,745,748,17785,-84.22760128,-3.953856639,-3,-0.705803823
367,2,1435,17014,17414,14969,52,13814,877,743,745,17413,-83.50886354,-3.457165451,-2,-0.633828571
368,2,1210,17346,15849,9259,44,13859,867,744,747,17345,-84.4835123,-4.545548562,-3,-0.612026704
369,2,1220,18531,17109,14359,44,14951,944,745,748,18530,-84.01478878,-3.667150567,-3,-0.36672773
370,2,1225,17297,17545,16792,52,15757,1039,749,751,17544,-84.61336907,-3.660892734,-2,-0.389681683
371,2,1214,16839,18375,16976,44,15525,936,749,751,18374,-83.60807673,-3.497975111,-2,0.6864987911640754
372,2,1214,17157,16523,14027,44,13401,864,745,748,17156,-83.66860856,-3.614805041,-3,-0.592130457
373,2,1324,17531,17053,12515,48,13910,885,747,750,17530,-83.93074216,-3.830247309,-3,-0.683463826
374,2,1318,17962,17500,11363,48,15145,922,743,746,17961,-84.26791941,-4.181093033,-3,-0.694615334
375,2,1225,16477,17792,16889,52,15556,1039,746,748,17791,-84.69075038,-3.682518035,-2,0.4205618568085955
376,2,1137,17833,16050,13732,48,14741,1039,750,753,17832,-85.27031897,-4.028376743,-3,-0.158125711
377,2,1104,16988,15836,12137,40,14402,927,744,748,17829,-84.74406456,-4.391797201,-4,-0.546340784
378,2,1425,17320,15971,10072,52,13940,873,744,747,17319,-84.41793476,-4.445376885,-3,-0.610930715
379,2,988,18131,16012,12118,40,12802,1039,749,752,18130,-85.45741831,-3.602984848,-3,-0.342984838
380,2,1030,18258,17653,10612,40,15150,944,743,746,18257,-84.47505446,-4.184840165,-3,-0.691024799
381,2,1226,17610,15947,14378,48,14857,932,750,753,17609,-84.28695331,-4.02304556,-3,0.0356022671259365
382,2,1103,16874,14274,8441,40,13422,882,748,752,17581,-85.19959026,-4.973490162,-4,-0.429892664
383,2,1027,17334,16524,14438,40,15121,935,747,750,17333,-84.25435365,-4.039025827,-3,-0.480594942
384,2,855,17087,16831,9277,36,15659,1039,745,749,17803,-85.89825441,-4.918682963,-4,-0.704459635
385,2,999,17358,16762,13112,36,13556,866,744,747,17357,-83.74555387,-3.721610899,-3,-0.654009426
386,2,1215,17190,17543,11388,52,15743,1039,746,750,17684,-85.45162972,-4.495292983,-4,-0.698817494
387,2,860,17858,16836,16178,36,15769,1039,751,754,17857,-84.73673752,-3.787567368,-3,0.2579001411954045
388,2,1325,17460,16758,12458,48,13609,872,747,750,17459,-83.88282796,-3.815859666,-3,-0.654028124
389,2,1102,16610,17171,15497,40,13319,862,744,746,17170,-83.39051328,-3.330183419,-2,-0.378230688
390,2,1105,17122,16649,12641,40,13050,858,744,747,17121,-83.80564291,-3.69710153,-3,-0.677856837
391,2,1208,16502,16997,15232,44,12690,852,749,751,16996,-83.38481243,-3.215736017,-2,-0.479315528
392,2,1106,17193,17625,13995,40,14046,902,747,749,17624,-83.83184613,-3.608341287,-2,-0.669535474
393,2,1104,18133,17555,10747,40,15183,935,749,752,18132,-84.42127266,-4.223715625,-3,-0.691388248
394,2,1210,16844,16572,12613,44,13018,850,750,753,16843,-83.80052695,-3.762690373,-3,-0.696626899
395,2,1110,17334,16250,10732,40,13795,872,748,751,17333,-84.25711943,-4.249106042,-3,-0.633267466
396,2,1214,17227,17855,14301,44,14483,915,747,749,17854,-83.85981119,-3.645073882,-2,-0.62090818
397,2,1217,18560,17057,15600,44,15605,957,744,747,18559,-83.94946257,-3.668960806,-3,0.0190303885381953
398,2,1213,16580,16607,12723,44,13183,852,746,748,16606,-83.85055569,-3.847005583,-2,-0.706990655
399,2,1741,18437,17574,9725,64,15808,945,748,751,18436,-84.56673736,-4.451969723,-3,-0.681481058
400,2,1030,17003,16974,14483,40,15694,941,749,753,17751,-84.28217773,-4.172821008,-4,-0.70678711
401,2,1316,16819,16744,9273,52,16129,977,743,747,18692,-85.44391333,-5.127195738,-4,-0.706868698
402,2,1321,16996,17239,14788,48,13538,868,748,750,17238,-83.48388135,-3.43413121,-2,-0.6814356
403,2,1536,16992,15593,11081,56,14636,917,750,754,17954,-84.8572401,-4.66917666,-4,-0.547477254
404,2,1420,18738,17024,15029,56,15878,971,745,748,18737,-84.13519527,-3.803867907,-3,-0.092464038
405,2,1533,16728,16392,11719,56,13219,841,749,752,16727,-83.90357397,-4.024739345,-3,-0.695668826
406,2,1113,16933,16478,14441,40,12837,848,748,751,16932,-83.49113308,-3.412950708,-3,-0.614744694
407,2,1315,17705,17942,12931,48,15156,936,750,752,17941,-84.15056249,-3.935990741,-2,-0.701520639
408,2,1531,17906,17022,13418,56,13848,907,745,748,17905,-83.94358827,-3.610412341,-3,-0.598718511
409,2,1417,17802,18360,13824,56,16216,968,745,747,18359,-84.2184067,-4.005436177,-2,-0.666840265
410,2,1132,17905,16531,16011,48,15387,1039,748,751,17904,-84.80702278,-3.751350626,-3,0.4891973324935879
411,2,1518,17726,15993,13063,60,14738,922,746,749,17725,-84.36861074,-4.163477101,-3,-0.302084662
412,2,1213,16527,16025,9674,44,13264,851,748,751,16526,-84.42002721,-4.453280401,-3,-0.693393126
413,2,1212,16514,16494,11745,44,12324,851,743,746,16513,-84.02623329,-3.740258243,-3,-0.707064633
414,2,1318,17309,17941,12608,56,16315,1039,745,747,17940,-85.17890114,-4.377560229,-2,-0.6698653
415,2,1542,18249,16912,13402,56,14368,927,746,749,18248,-84.08800064,-3.725468409,-3,-0.4870563
416,2,1323,17877,18194,12379,52,16163,964,748,750,18193,-84.39979913,-4.208577443,-2,-0.699636546
417,2,1210,17005,16722,13730,44,12803,847,751,754,17004,-83.53494156,-3.455490073,-3,-0.687808425
418,2,1223,17076,16794,13923,48,15588,946,745,749,17909,-84.43716258,-4.252343085,-4,-0.686380761
419,2,996,18421,16926,15202,36,15304,941,748,751,18420,-83.91237183,-3.693728197,-3,-0.086859598
420,2,1102,17853,16689,12448,40,13759,893,746,749,17852,-84.02366682,-3.797605614,-3,-0.576266072
421,2,1208,16716,16043,8859,44,15495,955,748,752,18456,-85.47930849,-5.186256127,-4,-0.688156677
422,2,997,17173,16637,13988,36,13486,868,751,754,17172,-83.69036987,-3.623906182,-3,-0.629332495
423,2,1122,17780,17085,11213,44,12578,914,747,750,17779,-84.33340138,-3.515692628,-3,-0.677697582
424,2,1429,18420,17072,14333,52,14992,948,746,749,18419,-84.08314576,-3.710674009,-3,-0.388742548
425,2,949,16463,17836,14876,40,15799,1039,748,750,17835,-85.01505597,-4.07414027,-2,-0.088263547
426,2,1221,17116,14722,9672,48,14168,911,750,754,17727,-85.1554495,-4.883266701,-4,-0.404768826
427,2,1101,17560,16725,12522,40,13323,895,751,754,17559,-84.08559927,-3.700258102,-3,-0.631793468
428,2,1211,16928,16253,12288,44,13331,854,743,746,16927,-83.93756753,-3.962136664,-3,-0.649870124
429,2,1084,16415,18001,17024,44,15846,1039,750,752,18000,-84.64120504,-3.713189864,-2,0.2750409708465856
430,2,1004,17429,16695,11990,36,13731,877,750,753,17428,-84.01911148,-3.941240548,-3,-0.658218326
431,2,1428,16784,17548,15658,52,14048,887,749,751,17547,-83.51260677,-3.435378621,-2,-0.229403849
432,2,1107,17807,16992,10470,40,14399,898,745,748,17806,-84.2898054,-4.21270125,-3,-0.674573999
433,2,1216,17224,16691,12564,44,13265,860,748,751,17223,-83.80827905,-3.750481834,-3,-0.672525648
434,2,1104,17126,15686,9304,40,13490,858,748,751,17125,-84.47459294,-4.510065942,-3,-0.613123983
435,2,1036,17373,16541,11974,36,13309,861,749,752,17372,-83.90396732,-3.850457809,-3,-0.642497224
436,2,1211,17078,16479,12995,44,13209,856,744,747,17077,-83.77385695,-3.738180317,-3,-0.648846834
437,2,1426,17919,16935,13734,52,13841,902,749,752,17918,-83.86223183,-3.574875025,-3,-0.549671779
438,2,1003,17518,16914,11793,36,13473,888,745,748,17517,-84.09291968,-3.824402727,-3,-0.677888362
439,2,999,16914,17893,16063,36,14632,911,746,748,17892,-83.59390927,-3.461677914,-2,0.0854096357002955
440,2,896,16761,14121,8282,32,13353,892,748,752,17611,-85.38216472,-5.035755385,-4,-0.424221645
441,2,1213,17322,16743,12469,44,13556,872,749,752,17321,-83.91240315,-3.828488317,-3,-0.669337583
442,2,1426,17141,18107,15994,52,15002,930,746,748,18106,-83.70726015,-3.50419205,-2,-0.104442937
443,2,1027,18432,17667,9986,40,15744,966,750,753,18431,-84.70978051,-4.386488051,-3,-0.685830504
444,2,1230,17968,17768,11999,48,14475,938,749,752,17967,-84.27906429,-3.846292513,-3,-0.704338852
445,2,767,17433,16911,15911,32,15123,1039,746,749,17432,-84.84377077,-3.712938601,-3,-0.362409431
446,2,1220,17923,17670,11052,52,15162,1039,750,753,17922,-85.31933667,-4.199689901,-3,-0.703753644
447,2,1100,17574,16854,12554,40,13304,886,749,752,17573,-83.96513444,-3.661381629,-3,-0.651549989
448,2,1105,16995,16081,11288,40,13237,856,747,750,16994,-84.12741867,-4.100938325,-3,-0.637040557
449,2,1316,16638,16572,12506,48,13148,852,744,747,16637,-83.87935337,-3.864257692,-3,-0.706488236
450,2,999,16866,16582,15243,36,12946,855,747,750,16865,-83.42331142,-3.310444412,-3,-0.622665542
451,2,1429,17703,16742,11398,52,14056,889,749,752,17702,-84.15301857,-4.058700094,-3,-0.643973617
452,2,1219,16445,16542,12961,44,12861,839,750,752,16541,-83.72005313,-3.742660558,-2,-0.70530878
453,2,1109,18361,17757,10325,40,15718,958,748,751,18360,-84.59464642,-4.336408341,-3,-0.692645173
